game_id,user_id,gun_id
2c43cb0e-1a8f-4b29-b379-61d2cf645544,c0746704-55da-4bd7-9c76-d47e6ee43cf0,83760267-287d-4a07-b5f4-1ee11bf68649
1216aa8c-9629-45a5-a203-a6e68f6402bb,857be625-0d0c-4db1-a711-0fb96aaf8f86,b7d4fd30-bab8-4e43-bdb2-b2c813fe6963
7b5b7275-778b-46c8-8dff-19ae4ebf3cb5,c92d7e2f-7135-4af5-8f3e-877b68d0dd78,901443b0-5d77-45f3-8773-fe731dfd1baf
fb0bd578-4c34-48fa-b3a7-3126f98973e8,0f3d9016-6f75-4603-b1ed-72a7533225a9,c2381026-218e-451f-823e-955e54652f84
7d31bbaf-0af6-4b5c-aa1b-04b60accd1e1,3f7941c0-47c9-48f3-be6e-063038580e25,fd191df3-e0fd-42ec-9566-05b2a666c9c3
8b0c6cbd-1dd9-4010-ac2c-a7474886a933,29bf934f-a54a-4274-871c-3ddd1a71b00c,250db97b-f897-490f-b524-8df74a35c17e
66bdff1e-f926-466d-a5a8-12057b29beb3,ee4866f6-c9e1-4f6f-95fe-9d1ecf8d029a,e7ac0bb1-23c2-44e0-a829-c1573536d90f
1b4af5e9-1fde-4c20-8e47-7af98cf272fd,bf4b0b55-d716-4c1c-a07e-e37376dc000a,2c4ffea0-641f-451d-afdc-763a984bb753
04f2b8b8-4242-4083-acb9-5d01a0e6d74c,a8c5020c-cd0c-4364-8700-e0788f262465,b04bde86-e9af-43d8-8d3c-968a78e059fb
c90b7140-6a26-408d-9d1e-3a5a826bf885,6448cc83-5975-4369-940c-51a3ef19896d,f76cd3d3-23cb-4680-b92d-9c2718aa2b15
36bbb02c-d672-4616-b770-78d4b770deff,85f6f2f7-96af-4272-98b0-1ca00940d2ac,b08d3d29-494c-46bc-b728-08ebc4b3b3f6
f364478a-f28b-4637-9a96-a178853bbe3e,00cedbe4-4306-4aa0-87cb-fe8dc26c5f8d,91b58c1b-1cff-4f9e-a11e-456b228fe153
a39d288c-67cd-409c-b4c2-a91b7b34df46,1ce1eaf1-cc4d-41b5-8035-ffe5d027caf0,88149e0c-255c-4305-a96c-905d8f489005
e0333f95-fdf7-4d10-bfa2-27b24e83165e,7aa3296f-9b79-4792-83e4-825523ff1d6c,a2e45087-bfd6-4ab5-8e81-aa9e8aba632b
0f2c085d-c9c7-4f94-bcbd-e1373187de74,6f10315b-80a2-41b8-9e7b-f0f7f6bb02dc,a594c879-82c9-4647-9f5f-70d1c7e188fe
50bfe2f0-0465-4961-b8ac-097e7a692c64,f54bf139-cc31-48a1-97ba-f336d100ea80,0a22c1cc-e773-4ec1-ade6-ac1b0a65da10
69c681bc-e719-48ed-acaa-c4a6144202d6,b1cc228c-9638-49ff-a432-e625a81e7c66,010bf349-deee-45f4-a833-b2776cf15175
97de7854-1247-49ee-81c3-c92d26a5a2b3,e3a053ff-9f9f-499f-9f2d-3c09fd4437ce,184403fc-b446-4111-8dac-f6805e09019c
fbde6d95-940d-471f-bba7-a9270ae2997b,286bf69c-c42b-4b9f-89a7-4817d5e60823,22d27b9e-7a7a-4886-bcde-a393cc7dabbc
ee26dd3a-666d-4593-9ec4-eb086d99fa33,e4f05644-dbdd-40dc-8ada-968c1214b004,94bb1117-8e57-4e12-aadd-06a0f1e513e9
a9de620e-2926-4714-a31f-166934cc6b8d,12894575-d2b0-4970-bb7a-1f39bb7000a3,6581b46a-6217-46a8-a65c-2f0596f4b12e
494dee0f-c1af-4b7d-817d-a20a38207330,4a86adff-32c1-4807-8b76-97b1392a3d3a,de7ec212-ade6-433f-b405-c34fc6d5b60a
6a91d130-bb1d-4290-bbc7-9823219bcc68,8f9888ae-12a6-4430-a823-6e224639110f,fcd3295b-35ef-41eb-9c24-bdeb728c1327
5aab4dcd-c60d-4e10-bc5b-396038640926,67a7bf54-91d6-4786-818a-9a050c24bc18,ac514a52-45fd-4c0c-bf40-3dea03afa8e3
dfd603da-9dfd-4a8c-b231-f04e0c52c1dd,b38fcfaf-5696-45a9-8a7b-de01d3c67c1a,bb7ede80-0a1b-45ee-a73f-bacaf8ca20b5
d3a29f71-4ac0-4a0c-9189-95efaf7b3cca,3775afb8-9289-4371-92cb-b0bcb509bd1d,c880a9e2-acd0-44c5-95c8-7c364a8f617e
0b18d001-8dfb-42ca-8d91-dd8dcd471aca,66f2ec4e-8cc0-4cd2-9b49-4dc9f70c9629,4c02a4a4-ce34-46b4-9a66-c5dce75be822
01fb019a-c01f-4393-b41b-75e50fa49f32,787c068b-8437-4e88-a1b2-ad2d78a80019,6a41255b-43bc-4295-be0e-c23b3affea17
ace73896-dee2-4ef2-84e8-2740233d6808,001c3c50-139f-439c-b789-2064ba621c67,b9af4b4e-8a59-4c1a-baf7-47abd01b7b43
ec6cff27-5250-451e-88fe-f16d859f961c,2e0de997-3ab3-4dd3-8cde-f4bb9985c377,9605b514-0a96-4741-ac34-9279a3dba908
8be0be07-0a83-4704-9895-7d8160c5ac19,786e2460-6d5e-4a99-b3a2-d56850235ca4,0ff959f3-fb35-4d64-ad10-3f28ef3cc023
826e156d-334e-4ac6-8bba-d6f5de1525a4,375eddb1-3142-47a6-a0cd-1a8f00568b86,077b34f3-3c92-4807-b4ed-c0e39f0ccd7b
fb9f3c1b-5146-4e39-9e64-3bc7bc3ca677,95eee02a-a874-4c72-9989-0b5320fc9d1a,c9cf0afe-ad59-439d-9b19-f3fde8fdb05e
d2212f6b-77ec-4404-b81a-bf88b24c0003,ca9f11d8-bd01-4160-8214-f4ae8e0f509b,57916c0c-a1ab-4fbb-bd08-423ec8eadb65
99832661-4d34-4a2c-a16e-330d55be2d6e,1c89f884-2626-426f-baa2-b8aebb3da0a3,af43927a-7061-4432-99cb-f4a34dc6a039
e06d3af1-fe44-4506-ae10-28397367707a,6bec9a81-daae-4431-b951-d48c9b929c27,098d57bb-1deb-40d1-9146-8d9bfd60f65b
e9d12a7c-9eb6-49a9-af7a-3a3c6aa7aa6a,241d7294-0330-4342-95e5-c20667b4383a,4028f5ef-a842-4a5e-a5f4-bb260fa36403
3444de90-2c03-427c-ad3e-35dc1b376be4,706a9332-5f9c-453c-a5db-e50bea2d7027,d6a96f21-0ebb-4bf4-ace8-9c495b7482d8
07f13261-68fe-453e-b33a-a3ed6f254e36,3fd2385b-bd5e-44a1-9ec9-2f59d02faea9,c862deae-cf73-46bb-9020-b42f2fb82af9
f49627e5-81e0-4ea8-b38f-3229abdf178f,adf718bc-5827-4e91-966e-38d8099726fb,45804c82-ab3c-45b6-97f3-69dbd1ef553d
a8411952-874f-4d3a-8d68-489193d48c4e,6b026ef9-d14f-458e-805a-7a91aea67e31,fe7f0107-e0cd-4027-bd56-837fd6095c90
68e8aea0-0f17-4c75-b183-c7483679ef7c,a678a8dc-b4ac-4a11-9011-bf38e3cc1ddf,e614e912-5a93-4210-9d07-7156e48c7f3d
01baba05-d0b6-4859-8526-90148d75f50c,267e7a1a-9ec5-4850-a6bc-8473f2769965,156796c1-ade6-471c-9288-99a08429e53b
0f141db5-684d-449e-ba9d-11f0a0ce9014,ab2c2097-e868-4df3-b204-74cd3d9f1c95,dfc725e1-46ff-479d-9e38-60655ffbe09f
0af8feff-86c9-4ee8-bee5-acfa58865a11,ec95ce81-1cd0-4feb-94e2-2020077f4d9d,38f05d52-1ab6-49c7-a6a2-806c959c7ef6
e8b95a7e-9a28-4cc0-a5ff-3580769c75bb,0609ae60-2e54-43ab-96fe-4d2e9e90e2b6,54438001-0d87-44fb-bc06-ac27d5e149ac
160421ae-3df6-4d8c-884c-e0e6c511d9a9,ad161a80-279c-4cc3-9c83-1a8245ab61c7,b97e07fd-de2e-4681-92f9-5b96263b80a0
baf08bab-4c78-49e4-82ef-903f0f2bfad2,ae282e3f-7658-4fc7-8cd1-bf18804f4a93,0ba1caec-dded-4dd8-9e91-aed8d894c213
7b85d206-efb8-4f8c-8a31-42b072dc9c73,0af41902-c44b-4548-bdf4-ac3b25ec2dea,e76a6d85-0870-4e6a-8fa7-c2b704e48b49
6453b735-fe79-4c62-9f13-d744bc6d7d65,638194a3-3388-40cb-a122-ab21e5712c33,44468cc9-1003-4635-8769-5b0a8b4d47b7
bba2da99-8436-4fe1-adca-cb21eabc4a70,e2bf5379-7d08-4a70-aea0-5cdc9c7dda61,1061a2ee-0871-4f61-85ed-a64d7610238d
bb1af557-7ed5-4be2-aceb-f0c96c5305b6,c4015b49-397b-49f8-8e8f-80633a363d92,a13039fb-94ff-471f-aae6-40f1a0f3b1b5
9c57af78-3d94-4679-b4de-e2a0f07d9be6,c307223d-1812-4947-b99b-b542bda5d841,bdda1bc1-46c2-472d-a189-9bf17733196c
3767ddea-de7c-44a4-8d6d-b4e96666f859,ab3fab4c-551b-4593-920f-26c2ac7c981d,abd2586e-0f6f-4227-b6d7-94b6c22c2f2e
e3c80994-784e-45f9-a202-8705017d20d1,038ab794-b5b5-4714-806e-cc70a13ff385,23572205-73b1-4339-94da-41f1cfd0218e
7c7bbafd-abfb-45d2-8f39-6ee3373f3206,d9b47358-cee9-40d7-aeda-1a03b86f94fa,12190557-653b-4afa-836a-43dfb62c8d6d
69e57a87-5954-4a10-993e-a9a39e1fa861,a4725919-ff9a-46ef-a126-6086b81e59b1,638cbd64-846b-415d-9171-4fbe1fd9ce6d
7eb17507-742f-45bc-8e9e-d9019be3c557,3370854e-df97-458e-ab6b-c93a8d99fc01,453452cf-f240-4005-aa16-8d3ab0778d8c
5a010de3-aabd-48a6-ad9a-aaa92ab04025,6a485a56-c342-4073-881a-f03ecdd74136,d72ad8ab-2e06-4672-85dc-2512ae163f6c
82fed63f-d6bc-40fa-a192-7d7606958a79,b67eded5-de72-45da-b163-9a4938c155d5,ce6fbfde-a94d-44cd-bf49-3cc47afff7bf
b76c62ee-bb5d-4380-ad71-64a56ff48675,3595ac24-f135-4f99-95e9-e3ef09a74ef6,da4eaa59-7a13-463c-8182-9ae98bc0bb69
e3f46a23-e8cc-412c-b168-8455aec663eb,46796957-4aab-4f2b-9285-d9841ddb737b,95757ad1-cbfa-4cb7-80f6-a38d52ff2e74
0a945acf-c029-4178-93de-1ff1b0aa374c,cec220e5-2cbf-48c1-982d-49471a6546c9,75d1b221-154a-4767-b2f4-69e386e0e346
68196c27-68ee-476b-9dc5-984e676937ed,9f2914c1-334a-413f-a730-0621763b4a46,ae984dbb-4144-478c-846d-d07dc6e2f7cd
5344d61b-ed89-4d70-a029-2262ec0a849b,0e3561d8-b0c9-4af3-8019-74b4fc8afa12,70691cb0-9ad2-458e-a8bb-72d4a57bae8e
1680405f-e08b-4264-88d8-51a1d9c2f545,c70c7229-fb32-45c5-839c-f128d5792df4,ab8cca06-22c7-4947-8709-69d0a6a7cd0e
e8d3521c-3ab8-4bc4-bd8a-145aaa2e09e5,ce1d3de0-5fec-40ed-954c-35d3e87205f8,2f8424f0-f741-4b5b-b17e-8855855c9650
3ff72352-7c2b-4a58-b8db-55dd4b4b4164,13ffb4d9-9658-4b2a-b764-fcc53fad49ee,e75df3ae-3bfd-434c-83f3-3c67efb839f1
704d107b-6d5d-4b69-a044-fec2c4043512,95c0e834-dd97-4a22-ab27-21ba84310f6f,960ed4db-70d9-4709-8509-73e5301ecbd8
58938259-c95c-401e-a8dd-f5026869c1d9,9900d494-cbb0-40a4-9c40-59e70d44f356,320527e8-2df3-42bf-bd55-18b2ae0bd6f6
60b18d89-e852-4579-a683-19ad97ec75df,c7675123-9744-470b-92a2-d12996f1cab9,73be73c0-eaee-4940-a5e2-4a11db228c3d
7068ec54-c961-4351-bf35-0de51e91a389,acaf9aeb-8ce3-4b49-8dd1-eb17653a5107,956aeec3-2965-45ea-9e07-c0a167d72455
bbc80779-ee59-4a9d-839f-0cc1426907c6,2c42a08b-6fcb-45c9-9ad7-e826bfb9b7d0,48468eb3-c738-4d58-9ff1-a24521878980
1183ab7f-8fa2-41c9-8a15-562c44420d21,4ee7668e-6673-4fa9-aa66-77ea8a1f423c,81cb7d9a-977f-41fc-827a-9ec27eec76a4
d1b974ed-6550-40a6-aa89-15790a84e21a,03c82690-6b13-49a1-b01a-532bd0e0fbf3,9d375581-5bce-463b-ab25-9ea616eadaaf
93381f0e-9456-45e8-9f38-e5b71abc1ab6,2ab36d81-162b-47da-9ef8-d9ccb95db5bb,39784007-6153-4131-8a6b-508099be4817
51887939-c097-49d5-b32f-d0262f06efa8,dc32d36c-d697-410d-bb55-2ae788d2f8b8,c5f9e452-bcf7-43f4-bc49-87784fe00d5f
b20b6cc4-181b-40f5-a85b-b815767462ee,97c5a4f0-a6e4-4a50-bb2e-0dfc40dbe04c,a6389d79-8fe1-46d7-a67c-22799b3ae04f
ad632fb1-9210-4508-926c-6cd6e2abc776,f671fd5d-4501-4843-b1f2-83b8a6554b08,8b52ff49-1783-4a78-8a15-1cbdbdebbe13
4ec9d2d7-f421-436c-b8dc-93ad400dba7d,54f0bda6-b8ce-41bf-b77d-e97784840038,439e2461-be94-4616-8a00-1917388b051c
aec1d9ef-1cd0-4405-81b4-835951f313f5,4e0b72c8-2659-4d91-9248-a70847663f86,dc6c3e7d-47f5-41d3-b740-7dd3d25a53ca
f47d8404-b5a5-4d0d-8586-1dc87d8343fa,7a267d89-ba0a-4c6c-bab1-1e22f8bb262a,64d34586-06f6-49cd-b4a0-d012805e5e55
6329cee2-4da7-43e5-acb7-ae54b28f3801,20484047-79ac-4432-8f39-c9f42373aa74,1d8d7cce-d6a8-47e3-a9e1-cfaf83e83544
2a1f064b-5dfe-401b-b9b8-596aaac1896c,e1a37f15-bdf7-4c88-b8b3-d69bee4655ec,16237613-176e-42f0-81b0-ba81b3ca3dda
3673fedf-dcd2-4753-8b15-f5a6f1bca175,be561d39-6bb0-4aef-bbe7-bbf5cbc278f2,6a68ad1e-81f6-4862-be29-7d742d49a156
5fc62dd5-1c12-49a5-86cd-16969ab301c9,2d027245-32be-4933-9131-8cd691626d8a,fc53e5e9-829a-4204-8e49-3d3e997f14bf
dbf06f28-022f-424b-a899-55b7ca51608f,e8bdb690-13f8-48e8-8c3f-41394dde8059,f1be8076-67d2-406f-aea4-0a5e32e40de7
bfc24fa7-d3e2-4457-98c1-ad2f0a0eb15f,b3d09962-4478-48cb-a55f-2b031f33b28b,34bc8f42-d554-491a-b19b-ebbb37bd02ce
ca4469c2-3132-47a3-80d9-b63285fe04c9,177d42c3-8796-4ab3-bf1f-1813efc0e460,f05bea97-b326-4c38-92f6-150e40b249a7
d75c974c-ab71-49e9-aa90-2529f27664a1,3f68bafd-8db3-48d1-b115-d882344da3f2,18e3bdec-71e7-401c-a561-c75c91b1af16
a1cfcebf-62c2-4c3a-9ef1-da9fb860a7b0,2cf3d788-7d02-4c56-90fc-c59a050dd3aa,f8c948ea-5dbe-4378-baf9-9907746a2f61
41a937b4-0620-4186-8db0-d2ebb7aee3e2,46f1fc5c-4790-4565-b18a-17595de1f802,0c62e1cc-59d5-4eae-9e6e-df1f3f335154
bef33eee-5292-49a7-a250-5171aac84545,dc032515-1c5d-479b-ac49-dc6da563a57d,1bffb2d8-7007-4b9c-8950-e6011232fabf
f43606d4-6ec5-4e86-9211-1f235a53c575,885cf16b-efd0-4fe5-b45c-7a4724078949,2a2e6240-500c-4b16-8582-3452a6ebbba8
f7f7eeee-fac9-46f2-a154-6007dce7eba8,2d7a5950-f231-4a54-88c3-f0e30967d0ca,4299f1a6-e8af-409b-93dc-9048829e7b14
38533ad6-2bce-4859-ad13-441fc60585be,ba3d65bc-f0ab-47b9-a887-aff82cedf557,126952cb-813e-4eea-80f6-8a53561030d5
375cc415-3cc0-49bf-bdbf-165ba99632f6,dcac7408-4cef-4318-82b7-7b4fd98174e7,fd5aee2f-353e-4c60-8e89-c41725eecd0c
fa0db19c-f728-419e-859f-d64ab07cd352,ee8d2c8b-1e6d-4283-afc9-90fb9b44ab12,45838585-23b6-48ae-be5b-523ffbe593e0
6c56cf97-d9b0-4f04-8dc1-a55486c9d532,071c06af-e9a3-40a1-8b14-0a128bfaa596,93b6b537-e1db-4899-97a4-beb2132efbc7
9ea35e9a-5317-4a1a-8baf-0dd37c1b9cdc,b870668b-93d0-42c5-8113-3c1307a984eb,7d8969e1-49ca-47f0-a09b-57d55f645fd7
7b3834d2-904a-4c43-9240-a03108641ee6,8726ec1d-3fe5-4dfb-bfb7-2be1106ff3c5,36f525ff-4aae-4ddf-9df7-0dbec4be57ac
a5d4cf7d-a56f-4a9c-a39f-29da129beed1,d036a01b-e35d-43eb-bfb0-cebdbbc003ef,1649ff37-1e72-4ad1-8d89-16c9be1a75a5
4a8bb5b8-93da-4a07-9733-3e829b755c43,625288ac-1674-4330-9fd0-ce8e8af0c0f8,deadd169-f39b-4387-9054-1917d8ac1950
96ce6d9c-bc4f-47fe-88fd-70d12d862d58,fd670ab3-6a4a-4aab-b95e-565f039b2f4e,866307df-2a15-4111-9b98-31d6011f7eb7
e8d1b5c9-2ffa-4fb8-ac59-7549a716b9a4,68c3ce00-755c-42ce-acd1-8d56ecedba35,9b1384b0-03a5-42d7-b45b-61a0e39dbeba
5bfda2b1-2f87-47b8-bf7b-6d42bb7732ff,130c4b77-913a-4615-bc0e-593908e66588,34718cbb-5332-4a74-8105-91d7a1d57e40
b4a44a55-5f46-43c2-906f-b626d9a3a0ac,84a0b1f3-a91d-4c42-b88f-0617682fee44,e94d7df2-0fb3-4cfc-8ebf-2299d1396878
b681b80e-8bd4-4e4c-bc83-cf267140aa42,1b7e3488-0879-4c59-af76-41a2d80d64a0,726e5c1b-b723-4e62-9b3c-cba3e9d94863
e673d3aa-5da7-470a-b018-3a220c21bab8,600df293-c5ca-47ac-8066-c4d42425c858,c2991f71-e7e6-4f6e-8adb-d5f81ae96e8e
7a192205-1629-41dd-8b85-bdb253aa5518,6dd6fa10-0ca4-4791-935d-d4717824819f,df698de0-c75e-452d-95bb-d21ae5533776
1aaa802c-eece-4fef-adec-5184e2f390d4,d637a853-f7af-4861-bc83-e53f2cf9b24c,fb5bcede-4e27-47ec-ae19-6bfedb387bcb
44f2c6db-f3e0-46e0-9943-f96be8b8613e,ea6684a6-a7d4-4c86-b4cb-cf154ce40e39,e360fe77-3a55-435c-a79d-6273a531a2d5
7d793297-061c-483d-b270-1430416ba184,884411cb-0b34-4e22-ac01-3f7ad0d1abe8,3f96ea82-3f15-472f-b88b-eb493a120231
1f68230b-0b5d-49b4-b4e7-c9634206d491,4b1fdb92-24c6-4610-9527-3c883c8cac14,7d25a48f-c036-4fce-a6f7-5bdb87f636a5
31c276d5-b60d-4bc2-8550-048ff10350fe,37efe257-975a-43ed-9eec-304f2e61891a,5c9c9469-4044-4904-8a3c-11cd31f186a4
828ca0ce-569f-4d19-b29e-2f06d339d8e3,9160b5ab-b364-4b4e-b6c6-8e883f1b7857,85684ba1-5aec-49ae-a4d8-f04680dd45fb
f63ef927-9095-42d3-ac68-30e982343f9e,dfc85a52-e6a0-4ccb-846f-5f293312921f,b7868e03-a981-4095-b203-292433f77c53
2687375d-a6a1-462e-9864-a63effd7a41a,1bd05363-d2e3-438b-9e79-78f825ec46f4,8400f1cd-1225-41d7-966c-dde2fa0644f0
b3b9ea21-5a95-4bd4-9224-4e78dc99efbf,bb3f1abc-cb7a-4ed8-8c00-98547597131f,c56a5e8a-cab7-4477-949c-3249741ddb51
c10f9458-b2ba-46b6-92cf-33fd7c76b2d3,154e491c-853b-4399-8d7c-27c3f192982a,1551eaad-5f2f-464a-9f07-99995657364e
3357c85e-c602-4d2f-9a14-37fc79dbdb35,50620989-4eee-46b5-96aa-790c850d6ceb,5ac22e3c-add6-4f85-9c8a-ba6a7f36c730
3fa514f3-481b-4a36-a845-d10e64e2bd0a,cde7d1ba-dd31-48ee-878f-415d82c6939e,90df7f64-d7a3-4a71-802e-86d3b95e667d
cde7c7fe-4894-4f5b-bfa3-4992bc3c25ad,deb3b9a2-2254-47f8-a59f-62fa58962272,7194657b-8a94-432c-a8a1-5d2f6122711b
35e1120d-971e-4a9f-947d-5546ee2bb44b,2802a0f3-5dc3-4f75-ab33-eb1ffc457e2a,f7aeaff2-0225-4919-9e5a-348babca25a9
c5343175-0409-4fbc-ae9a-bd58da47da9b,de8a2b29-b6a8-41cd-9e23-ce2c6a9aa82c,d15706f9-ddd0-4c79-8905-22f687721877
1849a8ca-095b-443d-a9df-1d79c5b6811c,d7d2486c-a6a5-496b-b84e-655f9e5cf1ec,f7648d80-c9e5-4fe5-a284-0ff6a82dcf43
09c88c3e-076c-433b-aa03-543846765e02,35321bd4-34df-4ab6-a051-a9e175314ca5,24bbe5df-bdef-4b47-becf-3e1835851072
a9dd6fe4-98ba-46b0-82c0-99ce428d1442,c91757a5-7104-4493-8d7d-89fb26cfc1a2,b1630db9-9708-4ae6-8026-3aca8108f86c
ef2a4c28-53d1-4330-a4bb-1dbb12e91039,bc9a05fd-5caf-41cf-9602-0e22322b014a,2ab92c5e-d31a-49c1-ab59-7b864580f5ae
bbdb901e-585a-4cde-9296-bd2f7849dc40,399b63bb-e132-455c-b995-7970d62a5a40,1e09c5fc-f935-48cb-95f3-7d967bdc5246
7e5b6d5d-626d-4b65-9d80-b17dccda4532,82eafa2d-b921-424f-a99c-5669233c2244,9d8ad2fd-34ca-4b22-8679-cd27b2b2553b
09127af4-8cdd-4039-91b7-7b6c1bacc2fa,b7119233-655b-43f5-a522-dcb174da7e84,de77354e-7421-43b4-b182-8847015279c6
608bbaa2-44d1-42cb-b78e-cb68dc1e49fe,2cf48220-b456-4084-b7f8-0ed0609188d2,d21df798-4a83-46a7-96bd-54d2e1bec01d
bfe943b1-bd41-4c5b-8af1-8b48dbaaf278,594856bf-d5c5-4f27-a798-e6729f2ec761,1e92883b-922b-48dd-b7d1-b1e2455e6e3f
af45a447-6aff-4f87-9dec-7698486b0168,74d9492b-03bf-4cd6-a428-26436df424dc,297c4590-f334-4615-902c-ed209de36ad6
33674cab-0348-464d-a780-60f337fadce9,7d9878e9-6e64-4c60-ac79-f863e8684ed7,deee8940-b8e6-46dd-918f-f3732d87dddc
14ebf491-4ebc-4cff-9806-72a470a3b2c7,949ac224-b680-4a35-9d5f-1293e2d6ba80,cc2d3535-bac6-4d7c-a353-3487f131cf83
b440fe0c-6550-4f85-b11d-8063f871f1ab,9a7272e7-a0df-442f-b47e-5ed11ca46131,fff0cab3-1f56-4eb2-ae77-1ffe75eaa469
b4716808-43fc-4da8-bb2e-c5785ca02e09,949b1aec-db95-48f3-89a5-de57b5c4efc1,518fc6e2-1abc-4e04-a742-f83c6f6ba508
d4893737-9bc8-421f-8cd3-525d5e79dd8c,08fbfec6-62f6-4688-bcca-fd2b7333368c,7906353d-8399-4554-a24f-487509ac063f
13d84050-fae1-46a8-bc54-39680389297e,3ae60ebe-9020-4895-a35f-899dd8836b84,74ddad4d-2947-48f4-a55e-75e6d99a1167
894fef10-39b6-45a8-bf76-597575b9a413,1b03aa1f-18ce-429b-b595-3c2a1cb7ab06,c3385c14-cf59-4b35-8be5-4391fb048a13
127379e3-92d6-461f-8021-76a702e5d755,05649381-7f5d-435d-a5d4-66224cb22991,4c8224c0-4641-47f6-a3f6-a8552f53a2f2
424c5e0d-a75e-496a-bdf6-ed1b0f0e66b6,d45ee83e-f7fd-49bd-8a91-c87baa5d415e,6ec4c2e3-0f11-4d90-a7d8-5ec4c1a51b84
