transaction_id,user_id,item_id
7d833fc8-be12-4571-9d42-3c4a5f0f4a03,9124948d-7202-448a-a2ad-881b1fee8546,a316ed0b-8aa9-4e21-b958-8f05e85dcba4
09a68477-ff5e-434f-a7a3-1504df44b418,568a261a-7139-4358-8546-c68b8359a7a1,41a95a7d-92a9-486a-9143-5b9eae8161f9
0d82d9e4-3e9e-47e0-8955-ad66d57524d4,484bedf5-8e13-4283-9f63-2190c2c5af3f,78809990-965e-4086-ba6c-04657502e5b6
ea154f06-8e21-458b-9044-d73cb57f4a92,8ea22a30-b38e-4010-94d0-d4efbb664457,6ddc507f-3441-4242-9cf3-00c3fd00aa2b
48714bc1-29b7-4a26-848e-903e87f81639,8bf6574a-d7d7-45d9-b7bf-f753d091a00d,9c59ca3a-ed20-4ae9-be35-78621d6e7219
281ffc94-d7eb-4c44-b1ea-dc70b42f3d28,d313eae9-3e7f-4fd9-8364-8f64a146b8d3,f9ca8152-b07a-4330-accb-f1be2c66ff56
d15e94a1-bd40-459f-a630-8d2960b1e44a,b5268bd9-b8f7-42f4-90a2-2dbd0e2276f5,e2ebcf60-8289-454c-9552-6cfc81720f1e
f09ad7dc-19c4-42a6-8e94-dfbeb715ef5c,965eb9e8-0415-45a4-b443-6bce83c83638,f5faa6a2-affc-41ae-b037-f12e99148f94
64514a60-2af5-40d0-a47e-6b135fa7f8aa,75527e99-3bfb-4963-93f5-25d4c8c55d7e,ae6c4f38-c008-4976-856c-46caffab1155
e8f0166d-b0bf-45f9-b5ce-23e51f55f8da,ccc2e892-128e-42cf-9c00-76053340c48b,8d11c0b5-5331-4731-bad7-19025983b7b1
ebe8afdd-29a0-4beb-a039-2a7b4d583558,54a77c2b-073e-4567-abbd-2e91f3a4183f,027ace80-851a-44b7-b0dc-080b68799e41
d5b79629-ade6-47e4-935b-40f489de4724,b0a4bf6f-585f-458f-ba69-b694ba070650,a6f84a6c-9e2a-43eb-b084-f1b433567116
4e5a3e83-7dbe-4e47-9bac-cbc451c19a72,841d5c3b-d28c-4e20-8ea2-5afffad28c14,fde05b6c-bd56-4fe8-981e-8d90b67234f9
e502d8b6-eebf-47ed-91da-4f8741feeda5,89d3b418-5168-4f56-a257-8aeb7c9bf00e,9f18baa0-b3bd-4b12-a7bd-65139255fa07
64eed6d8-fc1b-4535-ade8-ccd3f6f74030,dc55d5fa-e30f-4617-bbee-663c07b5d3c2,32f277e9-a651-4d6b-922a-321c9ecde3e8
b9e5abd2-95eb-40f3-a8d2-3b430b6c6501,1f5a1693-c629-4ab1-9cb1-31cdb785b565,07ffc30a-9f51-4867-ba16-411ed624b362
d07bd3dd-e1ec-487d-9741-d13c3d93eee3,2cb70d55-ad10-4ca5-b5e6-f9a40f84fc1d,c3b54bda-f55d-4166-9cdf-c390687d27e4
51091965-4241-47ae-a52b-e5e215e159b2,4df33687-a2da-4f81-8cbe-0234084322ce,4dbadba8-12df-4ed5-87a8-0e1441a37e1f
a11e060c-d2ab-43ca-b73e-36df2fe7e298,d0acf385-f183-45bc-9300-c3032d0b73df,82cc2e20-ff86-4562-9720-f8279f5b89e4
05b32f07-8efa-4fd2-826b-2f5167924ce7,0a0ffc63-f8a2-4217-9760-0c0a5173f4fa,a4644060-bbac-4796-bf82-fb73dfbaccc0
0ff0f160-9d1a-4563-8bd6-39302d259303,91d998a0-720f-4021-9685-dd1b7aaab46f,67e5ab5e-6eb3-4085-99e1-dab0ffc8ba91
3c26ca06-adc3-4ec2-8241-c30c7ca5c5a4,c2f9891e-d9ee-4d86-85c2-62a895a0a33e,77307bb8-e74e-4d85-9c4f-e5cdb0cef9b4
3fddaf91-6cab-4704-a2e6-54b979d4acc9,32d36609-e470-4b25-9090-c73127b05f1f,6ce24725-c377-4ba2-95cd-f47b649a8301
f5f4a97a-b0da-4342-9a2c-64bec399e077,fc7511d7-a1f6-428d-a2a2-cf26047d86a2,ba04166c-4925-42d9-abeb-cec08eb7add3
d16ef6b9-0c83-44ad-ae69-c482f34fd601,bde8fea6-b882-4624-806d-e8a80784df23,f405399c-59c0-4787-91a4-b919e7baaf4f
4602cb95-abcf-43c8-a0dc-de14f49571e4,a8306ea5-3d23-47fc-8312-aceb25e2fa62,3163a356-1f44-446f-9380-c5f6611a5bb4
6bb88fb7-b5bc-421f-957f-d39cddf754f3,d42a069f-4858-4474-a529-a87dd3708e70,f2e45297-c074-445e-bfa9-aab66f4daf28
0cd123ba-d9be-47c9-9e58-71d335f1a5ed,4e177211-239d-4162-b64c-2d429af99bb0,3ecdab2a-862b-4ba7-86b7-91c757d7336c
cb6a496f-94d2-421f-bdd5-83560559d01d,69c895e8-6a1c-4d66-82a1-043518683e49,e8b70fe3-5a1c-44eb-a0f7-f03b3b5bf052
8d86a2dd-ecc8-4c54-88a0-cb237fb07de0,701bc4ab-bcb2-4a7d-b3e2-11a9a0695fb5,8a286511-8054-454a-b9d8-39042f9fcaf0
98cb1940-7f9d-469c-b1fd-f64775cc7a74,c38c7283-1892-4c53-b52a-19af90c325d8,b116a04a-7f8e-48c4-b1c9-8c4fe7dd0465
a4bae6f2-8ffc-4625-9c94-46a8d4b202b2,88b55448-596b-4ddc-9e64-b570ce11c349,4f1dc9d0-4fcc-4c7c-8611-0f48604c9085
a075843e-697b-468f-a3dd-0393bfe8c2f1,e5a6d8b9-57f3-455e-a5f9-a806a96bde47,8db82c18-4d1d-4f03-bb73-0e2040b5b2aa
b432205c-fd25-4b8c-a605-c10649ee39eb,a6b4a731-9d0a-40aa-b422-30eb29528f7c,1e562cbc-6344-4c6b-b1da-4e899715875d
69bba25d-ee0d-4b1d-902c-0af7a9dab03c,215beec1-f32c-467e-bf16-86e2d18861ce,f2d49169-f84a-4785-93c4-89035c24340b
acda7854-6242-4458-9989-f8c368d0f367,b33c8b06-98b8-4974-a2a3-4adb962c3fc3,3ad001f8-56de-43a3-a6cd-ed8dd74970d5
90e80648-2ee1-4f4b-92a3-a93de4d47958,6919dd4c-5f84-402c-8765-9b04eebfcf93,51cf25a3-26a4-4709-960d-5561591b6106
3f808620-5e57-42bf-9173-3bd0dcea0576,adf034f3-d639-4e33-8989-159b228ac435,93b010d4-deeb-4155-8d2f-d360106b3b79
9e0b8744-2bf8-41fc-ad60-df5d166818b7,cd166588-8cbe-4d08-aa0f-a44553e9480a,f5ef1fee-e3ae-4e82-94b3-63772fa1ae28
7b5c2437-ecb0-4dd8-a2f4-5c50669eedbe,a8d74672-b051-476d-8a86-186a672139ba,50d640fc-5f62-4694-a49b-133f9d993bdb
456039a4-6542-4675-9ddf-6672c0926a77,f9352cda-cf14-47f2-bde9-04aa59de13c4,b5833bb4-c1ac-45f6-a72c-40152531c58d
b31f41fa-f59d-41a5-9db7-c5306c7960af,00783255-c631-405e-8c59-bc38f1ca37dd,5c1f762d-bc2a-4068-8286-21ffdc70ddb6
a71b2d68-e3cb-4057-8b98-3e254a27df74,b43e59f8-30d5-4707-81f0-6e56de93ad43,97375f95-fad8-4a74-96c3-3e667f349cfa
67d55a8c-5eee-4285-ba7c-52bbafdf8a01,e8522773-ead7-4902-a1e0-dad846f45a15,806f772d-24ef-4715-8cbf-79852a7b10c8
288060a0-d221-4ad9-a859-6d521dadb74f,df57d7d4-624d-4efc-b6e8-b87197308fd6,a0514d7e-5a61-4137-b013-7bcc91610aa6
991d5cf2-5cec-410a-bd84-3638f712dc9d,33e38d80-931c-4fe4-b256-adfe11205e49,5d24c4bd-c8dc-46a0-b0fc-4451196cbc86
5d450325-d3cd-49e2-b98c-431cff6305e3,97f0d6f6-43c0-42de-a38d-fcda1d608a92,d46f6a07-8608-4ce4-a7a8-64f3dc1f3e40
59d6e953-78e8-44f6-80b5-e9826ca16265,a3153ac6-a311-45dd-8e14-d99c5694361b,8ac585e3-53d6-4291-9014-997e1efc78e3
f950aa6c-b874-436e-8be5-4684d74a2edf,a662ba8f-6cf4-433c-914a-f225da07dbbb,27062484-c3f0-4bb1-9d37-83382f3cd5d1
db2fabf4-d98c-46db-a85b-2f542c484d23,601e9b10-8f0f-41cd-adc5-e3379d924770,d11309cc-b93c-41b9-93f9-3748e7cb11ea
ef86e351-58af-447b-86d7-f598cf199d90,0d62a962-ecd8-4a7e-8542-d9013bb17031,ecfd6a38-5259-404b-8914-5a4d8d90b7c8
7f0aa43a-ffb8-49b7-890b-36c220bfca0c,dcb217b6-cd54-4475-b126-c02e3231c901,edacc0da-a581-4154-99af-82f1c4236f22
410a38a5-d3ab-4415-a9f5-4aa47e78631b,ef36fb0f-8509-4dd9-8484-439d44a7d3fb,419254ad-b09f-48d5-ad99-69e74b0937c2
bf324dc4-6e06-4e46-922f-1c236c99d4cb,cb968cdb-4f11-4284-8eb6-f8755ebd1246,7f64d759-6b6a-41db-b1a0-80f67e5d340b
b52e7a9a-3f5b-4ef8-81c9-798c10a2d06d,8ca29190-77a3-4bb2-9c7c-c23619971667,8d54760e-0cc0-42ca-b6bc-0f8b2d0e0c91
7b9e9a52-1930-478e-bcd0-0843e2895fe0,4a42f165-45c2-4a4b-b432-27e55a8ff137,465fc899-35a4-48c0-a0c7-5989e37683de
a2d91716-55c6-4726-9aea-f00f8a840a53,83e9633d-becc-4f1e-b442-69eb2659a1dc,80236dec-6f19-405b-8d3e-e6d3a0577854
4fad95bd-7d74-4e9c-8bcf-95ced6f89751,e2e7f321-fb2c-4439-aae7-3bbd75eb9263,ef8b9796-06fe-493e-b711-baf8bc5a6193
ae3f3abe-2d6e-4e57-aa2b-80d17a3e5c8b,cdf6b3b3-40df-4874-906a-ae0b058d42d2,7a94c12b-8cc3-454d-937a-b17181f59d6d
13328891-1d18-4aa1-9a20-7530de718dce,c4168711-9436-4072-8a1a-b4fcfa73568f,6cfedd39-24ad-4118-95b9-4bd815660286
2e9217bd-2edb-4568-b574-1b77591e197f,6ee3da4d-67b2-492c-996d-b90bb7e36447,cb2d0950-3031-444a-857f-bc98a4edfd97
35b20ac2-af9a-49d7-bc3d-26deb5ead3f5,77fa13d0-2851-474a-b594-2b6b85c13fda,2a64d9e5-ebfc-4e5e-bfe9-e96018e83f84
ee730cb4-ce1e-41dd-ae89-b9f1bb11516b,11c13932-5d86-4fc2-a3dc-96252efb1f13,129fe5cc-dc69-4b6b-a6dd-b5d5b9757d7c
717ff73d-a2b9-41c5-92d1-3816679b299e,067f343c-3bca-4e13-b950-b76a0172141c,d142e756-5322-4bfc-ba61-1725eaa41f6b
9973fb83-e268-4b5a-91a4-f27873ce77d2,c1c64c51-d225-4d72-8921-3c0d37990bc0,80caae02-374d-41bb-a1c0-f041a957e9b2
82cc906f-7cbb-4f50-97f7-4c6419e4afec,e012aa2c-5679-43a9-a4ab-4aa02482b2de,8d7a493a-e430-4b34-91a7-0d4b4cd03161
1aaa8bfc-2ac9-44cf-acd4-ae953ff3a174,c0720cc6-a4bf-40ae-9272-f3f646e6f621,cfc67c22-cb0d-492f-8468-b39624a1e187
90cff542-d831-4b19-af3e-9713dae3f34e,955a60f0-2ea7-4250-ac39-def1352a037e,b8673344-58f8-45c9-9acc-ce8563c4545e
ae2093a9-503a-4a19-8feb-ba667f9f2279,53e3b50a-b851-45ef-8a71-eda9dba06ad4,ff0a9e8a-11a8-4b28-b9ad-87562887778f
42b8a106-c2b4-4d4a-b0cc-28b273bc006c,8523f4b5-eb9f-4779-9e02-b2b5db3ecc1f,0af54a79-ca3d-4e89-869a-a94cb65e1a3f
70b574cb-1a6f-4412-87b4-476da78e0d56,f36e8826-6bf0-4968-a844-bcc1d1c07b05,7662180c-81d5-4847-9896-da0492d8a833
f48608f6-04d4-4aea-881b-a3a94da49343,8f9d8b70-32aa-405c-86e0-e3e7c8a1f70d,c09a4f28-71ec-4802-ba13-702cdc12d279
e75139eb-2793-4d8e-9164-37a0c4438914,8f21083c-d5d0-4882-93e1-7eb1e017b2b8,ef52e9db-4b13-407b-a9cf-b735bfac4a71
f292751b-3a13-4c67-97f9-330857601b7b,d81e1abd-2cf3-49c3-8228-f739ddee5c78,0c3dadff-4bf0-4231-8a21-a1ca36877979
8fca19cb-5516-4494-a56e-64fbb2f81520,bba48d41-bb4c-4e7a-9b4e-93c3d4e2192d,3825777c-95e7-4941-82a8-a06144ef6587
ec0470f7-4f2b-47de-bbe9-320c27ffe5ed,b38906b3-0c8a-4ede-9ca1-991b1980f3b1,3ab022dc-a1dd-426e-b11b-02dd5b9c2df7
6aa6b362-061b-455f-8cc2-8244b3fa9ea9,06f8992c-1a3d-4954-93c5-ae0bb73a59fb,063ab5a6-826c-4439-bb47-98663d1121b9
17ffaa90-1e54-417d-87fc-2c5e04c0ce58,7e50a26e-42cc-4167-bf89-9c92c70a70df,6d5fba78-e2fc-405a-a32c-baac5e8880f6
49cbe3ca-0b0a-4e0e-b214-6576fb13dec6,841b4ab6-d6af-4753-b080-577d6d5bc3b2,f7b475fd-c037-4fd4-8b49-74605618f12f
21c19538-f675-4941-8e7b-75beceb1e3b7,24b6e0f8-6978-4df3-80ce-4925dd2757b0,7be678c0-85eb-484d-af26-2736c9692a79
fdea3c4c-ec65-4ddf-8ad7-500fd5833507,7a495663-694c-4c29-a537-ba00981d1d85,0140f425-235f-4db0-ad2c-741183aec658
eca8bd29-095a-43f2-8f2f-c3813e60f841,364726f2-4c4f-4fed-87a5-185df65ac2bb,39111fe0-4862-4132-bffa-b67a9f10fa73
c23203d8-81c7-4ee9-a0fe-b18369a1c052,cebed185-2fc8-46ad-a7f6-cb8c4219f557,09d33d03-fb18-4ad9-aa74-c730726acdcd
7721da98-c353-4ed8-91d0-260732531685,4da7b221-dd0d-4c2f-a98b-86c9e7e0c7be,fe9c658f-9b67-404a-9e8c-30e5083245fa
ea767d17-dfc4-49ee-9fe6-3629d5286795,076c7e15-0e22-480d-91ec-7e0ef023d44f,c51a9a98-9710-43ca-858e-e805686ea807
d3ad943c-cd49-414c-a22d-892e4c46eebf,63b46e99-ffcd-4505-b456-4f092505f994,9643c677-6835-478f-9dd6-d958ca625af6
58d8e627-3e53-4d09-9e5d-1c0a78308630,ef311224-a746-40c9-9703-bdacbac26a37,b0917f18-145a-44a8-84b3-b2514c842a08
dd8d352a-86e8-4767-a8df-0ad8417d3427,2da86cab-0c88-456b-8462-ee59dafc5d25,5f5c71d1-8fde-4820-a93a-cefdd66f61f3
4f489e4c-15d2-4a4e-8f6e-89f0a398395d,fe9addba-07ea-4a15-b507-085822810290,19cf42ec-6ab8-4cd3-8c84-40c5855abec1
f4bec8a1-231b-4e25-a22f-ad7be3da817c,38ce52bf-539e-4234-9daf-8f6814dea35b,122df0e1-1e02-4f26-a4ee-a7e2c5d732da
5dbda72d-534c-4d68-ae3a-2a8d47f6cd80,ced35c9d-c70e-45be-9d4c-28a6e59e6e6a,9971c7fa-2448-4821-abd7-35260d26db59
c838bdf3-6830-4f33-be22-b6c644ba525d,3100b9d5-2650-479b-ab96-7571097813b5,1ccd5918-383f-4b20-aca8-7aa60ae56472
5239d7fa-02e6-4d6f-a473-241cc8e095d2,c66e1c55-c161-49cb-9668-4dea39ff5e5b,a0c02e15-5a55-4ce7-b3fb-82cde380eb30
2e160b1f-d349-49cd-81e9-aea90a173df1,f835e7a3-66d5-4cc9-b431-9dbb3ce5f675,5631920f-2a62-4ec8-8bfc-9d828ab3cea4
5c552a49-433e-4ce2-8b7b-7232e17362da,0637edbd-9195-4e83-8e1d-31d5a0076d2b,3a5387d2-6ea3-4ce9-aade-a6a63be8d348
8142f192-da10-4b0f-b6cd-f769c12458fe,32871406-8abb-4156-a7c1-dd0088a578fd,b9b7bfa7-9e6f-40ea-8d90-de575d95d7d4
c04dd6f4-467b-4a1e-99dc-fa9c20aee3a8,7837da9c-2252-415d-a127-825d321455cd,92e991cd-8558-4f58-aae8-b1d416015eaf
b89a1072-0017-4e5e-8d0d-67fc79ef1641,cf1624d1-4e13-4e2f-a32e-4a2ab0425790,8e4427ea-0a72-4c6d-8985-430e8f20d663
79773591-5a1b-4371-8b32-3b8e8d7a20ff,2e50808e-4087-4cfb-be6e-8ab23d2cc364,d027f736-5a60-452a-9520-d43e3ea9d667
f220cf30-de3f-4669-8dbd-ad4c110df64b,3ad07fe3-a564-4600-9544-04f465ee7fd5,1733ee99-56f9-4efb-a920-6288ca5915e6
7e34c61f-c0a6-47e7-814f-66236d346fc5,374cd6a7-9674-44d6-9122-4ecd38068c84,348e3838-5462-45ff-a433-a9f6190641e3
b44e38ba-baeb-4bc4-87c4-22fd5f610410,9b060874-a3f0-4228-ab7d-068f74c6f30b,e92abd1c-0b32-46af-af3c-472538079b6f
2506f129-867f-4aee-b142-c6cd7ce88bb3,835af422-8e37-4149-94d1-d7212ab67d77,c904850c-d04c-4ac3-982b-676e08dac882
ee1e6da2-1ed3-4534-8593-5d930cd0f818,1cec7588-5f0b-4569-ba10-81fae17e7152,00814449-5fbe-4e38-94dc-cc9fd98248ac
993a2664-9fef-4a7d-9488-9d23265dd356,0ca6a3f5-8bed-440f-8cda-f1e15cf30e12,6d0404a7-4e93-433e-9926-6bdbdd5a9414
66655fc2-ca02-4f8d-b6b4-939b711d52fb,5570fbfe-9196-4a76-a39c-ce4aa05dcdbe,691bcab7-c8f7-44e8-9694-71ddb1659931
f401fb13-5f0e-4619-b2ce-4b46551f1348,ce0c915f-d0f0-4aad-ac8c-21a1d50a42c1,a7444385-85d6-47ea-b8d6-6c24019b6922
48c6680f-288e-43a0-a3d7-bbd2122602c6,7519be7e-2798-4b9f-ae4b-d58f6a4189a8,6c8d9831-b400-4663-8f05-f9fe7efbd5c1
9f921af9-c99f-48a3-8dfa-2a53a5647bc5,4cf9b406-418e-4041-babf-7c9cc23c8bee,701b02c5-39ad-41b6-92a4-2b81b21a2a1f
497449bb-88ef-4cd8-a0ad-6d4b9b53390f,0b6dd0af-415f-4519-809a-3c429d547c33,7b4d3d20-c13d-4528-9683-89eefb44f6f8
4c59086b-523f-400b-a4f4-600e73eab1a1,dba2e4c8-0986-45a2-9a37-b17140aa6cf3,2467c063-7e63-42d4-a6d3-296470794344
93847752-6d12-4581-bdd6-ea80e08747bd,bc7029c6-5933-4e03-a143-b4ade1dcd169,c13b9071-7a64-406e-a42f-e343ef169954
1537cf74-3ac4-4bb0-92d4-f61f4d1775de,1f139b0d-fd65-4512-9b5c-5ff3e2d92cae,b306b505-ccd3-41c5-b9bf-af27d9a3e70d
3f23327a-2b60-424d-937e-3afb9779843b,afad00fa-409a-400a-9ca8-746b8b77df29,2988a88b-a1b7-4b05-bdea-f621bc102a84
45121cc2-45b4-436a-b506-733d378488fd,f2620da5-37c4-4e30-8588-63ba8b555df1,14931c2b-ecb3-40be-a33e-3a9f4ee966b6
05202324-3e0a-4563-85d7-0e30e59ad229,4668360d-454d-4d9e-afe8-01016162df69,19691198-b7bb-4e8a-9b41-e8052e851ff6
3befd11c-8439-441a-aec2-52ae78cadf4c,153206ab-53ce-47a2-8270-f184b65f8476,73e717bd-af71-4e78-ad4c-bacc66a7eb52
555a7cb9-1c2b-4ff4-b21c-e2603267e721,61fbc853-80ce-4815-a976-7deb823fda24,7b254452-10f9-4f41-8e62-596a7c2a05d9
358d8dba-4dc3-432c-b96a-a0031c311db8,21aea63c-b738-47aa-a2f9-0191fa9395bc,6c936bab-dcfb-4ba4-a5cf-05ab275d52f5
86e29b72-de3a-4764-9eb4-b233624a84c6,d62530be-5cde-4944-bc09-c8317045a138,f922d97e-f9e5-4fd7-b319-b5a2cf50e05c
2708a6a6-9c65-4a72-9419-ad67aab5ba50,be7e3727-96c6-4820-b1b9-15c37c39ac83,616fcb50-2bf2-4d9c-a8bd-d6ae78f6b7e0
226d13b4-98b7-4559-a9be-912a14cced86,21ee4a07-b271-4e8d-9802-73cdf1bcb547,27fa43f7-520e-4b2e-a074-0a6b06a612ae
0fc63658-4709-465c-ae66-41c7be148140,8ab4afd5-bb05-4967-aa03-4a56ee2e5039,14879147-8a30-4248-ad6d-f761fd141356
4437bef3-c64c-4946-aa75-f9bcedba24fb,3bf3821d-e4f4-41a4-b7fe-8b1b92d20a6b,af6e2ed1-1c39-4a54-be76-f143ae1d412a
289e25fe-3c37-427c-a4ed-bbd37e19f9c4,d67b5ac6-625d-46c3-8911-830a8c2160b7,d1f35478-7dbe-4634-a5a7-40511810f28c
bbede9dc-c37d-416f-bd38-5381706fb58d,25076eef-be7e-41fa-9ac0-b530b8a472ba,4482e7b1-5f74-4509-a9a0-a45e8c55dc05
82bcad60-6dbc-47a4-b6e5-ae44762f7123,057602ba-80bc-47c5-b3fe-4effe8cf8e29,bf6e9015-50e3-4aa3-ab4a-4cef2abc97cf
13e1f1c7-cda6-4166-a06a-3ab539e117b3,56375d96-f5a4-4514-968a-5e717f9c1496,a2e53013-591e-4549-a456-2f2157660a2e
445941b5-9279-4338-95d3-e076b3cf4479,68c1816a-364b-460c-8a52-aa2a85cb88e0,399ef4e1-8e7a-40a8-9f25-875e77e4c30d
1446e2f5-4ab1-4b81-b506-08489903f701,92acccd8-7ef8-4add-86d0-8330338d3566,f48c8ec2-f776-4fff-b0b3-1637579f428f
fbcc6436-e343-4225-878c-ecfca25de9d0,84c83663-54c4-4e65-80b4-69f17910f5a2,15532f28-eaa7-4a6b-ba4c-66f2a0e79729
4aead91c-431d-4cd5-82d0-b70026580c97,658d9a93-5946-4db1-94ac-6b312a280d06,468a3fef-8dc6-4bf3-af21-5367c2344e32
5e2196db-1ebc-45e8-8cd4-aaf91dcec8d3,ac89a50e-5aad-4561-8bed-45c6ae5cbc95,017fa2d3-78ee-41ae-aa82-92b358456838
53d79892-a991-4a2b-a0b1-96bfdf195e9d,85a13bf0-3a79-45dd-a205-588f5b453c7c,4e9d6a4c-da57-4c98-9bcc-435d00f8414f
f40affc8-aa61-4514-ba77-1dda34a0f456,ae24ea5b-08e1-428f-9edc-98cb5baa8517,0ca107d7-3aa0-41a2-ba51-1aadeeac9229
a6d8138d-dc4a-4caf-897e-f87121655a22,55f1c7bf-55a2-45bc-b2d6-28e6ecf96c3c,502bd9aa-8f47-491a-bdc0-4e1f0a75c70c
a003fe0d-6996-484b-aea5-515a477d7849,9e371290-b9a0-4f38-ab05-278f1824e65e,145c84fb-af59-4fb8-90c9-83efa0c629d2
6f8d753d-849c-48e9-9ba1-1b0d0ce0628a,c2aa134d-facf-4d2c-a5a1-26a76cd53ee1,bce271a5-05b7-41a9-9dfc-3cdf3444468a
c36fecb2-e4ad-459f-9257-a3acf19e3364,59aa5843-1d24-48ca-80d7-de3705a3e6eb,c1566bc1-156f-45a0-a222-d39d4d1e53aa
f1758096-5f7e-4064-9e8b-ef3f498e4ee4,ff4a607e-043b-4c15-b01d-928ed7857f66,da91a0c0-ea57-4352-8f13-a0d0f7700075
67142188-e30e-436a-97ae-f776a900c603,d7734870-0667-42d7-b794-79af02392b87,1477bf44-1781-481f-9e9b-4d4350946a25
a29d56f9-b31f-4a0f-80a8-f3aff78f579b,d39c97ea-cb47-444b-afeb-85448b1066d9,587af400-de4b-4d8f-b7b6-94a5cdb3a069
3294350c-434c-46af-825c-100e6a3d5e8c,8c3a0394-4281-4318-8e19-bd6e977eb6e0,4023b8a7-3a38-4e02-a4ba-fd6376a81cfd
bbd7c866-0b51-4671-b401-072dae8aeb10,30fa79bc-ca54-44bd-ae6e-6e396b18e932,5b72e6fe-aba6-4de6-9816-06ea8e414d8b
03782b06-8a6d-496f-a236-7f5ee81bab0f,353ac6a7-7dea-4409-9afc-0db1f4788f91,5554369b-252b-43aa-8e78-653b8925a821
9b538c01-015b-495e-aedb-49fcaae4df99,e0b86625-8a13-4727-878b-bb23f81babc5,e56eb3bc-656c-46b7-bf54-0259a6583612
b738a0b7-2578-40b9-9d91-46a80cfeb680,f8817fe9-5b3a-47a9-a681-df82bf933f8c,45082d79-c16a-41e5-899a-321ba621f7b7
fc6f576b-2b70-4a96-8ca9-92ab09b0bf22,32d06d39-2ee2-4a6c-93fb-fd1e16e4f986,96db3d74-1233-4f59-8e4f-ca8b141dc2b1
8f34eed3-43b3-4c34-9f2a-decd682930c8,e6364025-e0dc-45d6-a941-32c4f9edd21f,48a791d2-e75a-4f31-bce9-d7d28af83331
686450a6-6c5e-4be1-8560-8a368fee9747,000f3c93-3a3e-4e32-a84e-d1b1a7971b3b,1eecb9af-15b7-4ddc-ace2-c5ed4e90bd68
0d8b1f83-5fe1-430b-bdf8-fe68dce00463,b764f9a6-a479-4d13-8da0-8948607c176d,e8e0ab53-5312-4547-b53e-eea5adb42bac
46414fe6-9cfa-4290-b43d-51ea24da0bd2,92b494c6-cc21-4b56-9cf0-c3be3b730ee6,7179e2a0-fd63-487c-9425-418519e45f4d
1ad544dd-7e62-4634-b5c0-0459a39fbfe4,49439886-4109-4b99-9fd2-9bfd39091018,cef72ed6-322e-4038-abba-bdc839803f17
d6a75969-84ab-4038-af66-92c6e931c988,d39b9d01-86b8-4bd4-96dd-d1c901828101,2f2e5501-0a71-4448-b33d-a61899a353dd
98a1ddc3-eb48-4898-9f31-4304bc8eef45,86bf9dd0-3d5d-41dc-a9a6-46e37f921219,0fd5982f-af4c-4dba-a3fc-56392576ddf5
a500ab91-0f2f-40c4-85f7-c4a53a0f90d0,b6781e48-94e0-496e-ba1e-d14ae8e249ad,cb7afc49-ecdb-4b62-ba94-c5336178f496
